ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Description,Street,Side,City,County,Zipcode,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Crossing,Give_Way,Junction,No_Exit,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Start_Year,Start_Month,Start_Dayofweek,Start_Hour,Fog,Rain,Heavy_Rain,Light_Rain,Snow
A-366223,MapQuest,201,3,2017-03-14 10:25:00,2017-03-14 10:54:00,38.743930999999996,-90.529495,0.01,2 right lane closed due to accident on MO-364 Westbound before Arena Pkwy / Upper Bottom Rd.,Arena Pkwy,R,Saint Charles,St. Charles,63303,28.9,21.1,85.0,30.36,3.0,North,8.1,0.0,Light Snow,0,0,0,0,0,0,0,0,0,0,0,Day,2017,3,1,10,0,0,0,0,0
A-366643,MapQuest,201,3,2017-03-23 07:29:00,2017-03-23 07:58:00,38.698124,-90.450813,0.01,Right hand shoulder blocked due to accident on I-270 Southbound for Page Ave.,I-270 S,R,Saint Louis,St. Louis County,63146,39.0,31.0,76.0,30.32,10.0,ESE,13.8,0.02,Overcast,0,0,0,0,0,0,0,0,0,0,0,Day,2017,3,3,7,0,0,0,0,0
A-366644,MapQuest,201,3,2017-03-23 08:02:00,2017-03-23 08:31:00,38.610252,-90.21048,0.01,Right lane closed due to accident on I-55 Southbound at I-44 Exits 290A 290B 290C.,I-55 S,R,Saint Louis,St. Louis City,63104,37.0,31.0,79.0,30.35,10.0,East,8.1,0.05,Light Rain,0,0,0,0,0,0,0,0,0,0,0,Day,2017,3,3,8,0,0,0,1,0
A-366658,MapQuest,201,3,2017-03-23 10:36:00,2017-03-23 11:06:00,38.710907,-90.285759,0.01,Right hand shoulder blocked due to accident on I-70 Eastbound for Lucas and Hunt Rd.,Lucas and Hunt Rd,R,Saint Louis,St. Louis County,63121,41.0,33.5,79.0,30.3,10.0,ESE,13.8,0.01,Overcast,0,0,0,0,0,0,0,0,0,0,0,Day,2017,3,3,10,0,0,0,0,0
A-366662,MapQuest,201,3,2017-03-23 11:52:00,2017-03-23 12:22:00,38.730312,-90.332359,0.01,Right hand shoulder blocked due to accident on I-70 Eastbound for I-170 Exits 7A 7B 7C.,I-70 W,R,Saint Louis,St. Louis County,63134,41.0,33.1,86.0,30.28,10.0,ESE,15.0,0.05,Overcast,0,0,0,0,0,0,0,0,0,0,0,Day,2017,3,3,11,0,0,0,0,0
A-366959,MapQuest,201,3,2017-03-31 08:41:00,2017-03-31 09:10:00,38.793739,-90.565086,0.01,Right hand shoulder blocked due to accident on I-70 Eastbound at Cave Springs Rd.,Cave Springs Rd,R,Saint Charles,St. Charles,63301,46.0,40.6,83.0,29.81,8.0,NW,11.5,0.0,Light Drizzle,0,0,0,0,0,0,0,0,0,0,0,Day,2017,3,4,8,0,0,0,0,0
A-366960,MapQuest,201,3,2017-03-31 09:15:00,2017-03-31 09:44:00,38.742878000000005,-90.385696,0.01,Left hand shoulder blocked due to accident on I-70 Eastbound after Cypress Rd.,Cypress Rd,R,Saint Ann,Saint Louis,63074-1020,46.0,40.6,83.0,29.81,8.0,NW,11.5,0.0,Light Drizzle,0,0,0,0,0,0,0,0,0,0,0,Day,2017,3,4,9,0,0,0,0,0
A-512443,MapQuest,201,2,2019-12-25 00:07:00,2019-12-25 01:06:00,38.457321,-90.525238,0.0,Accident on Hunning Rd at Cheryl Ct.,Hunning Rd,L,High Ridge,Jefferson,63049-3048,42.0,42.0,73.0,29.42,10.0,CALM,0.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,2,0,0,0,0,0,0
A-512444,MapQuest,245,3,2019-12-25 00:13:00,2019-12-25 00:57:00,38.679558,-90.211151,0.0,Two lanes blocked due to accident on I-70 Eastbound near Exit 246B Adelaide Ave.,E Adelaide Ave,R,Saint Louis,St. Louis City,63147,50.0,50.0,57.0,29.27,10.0,S,12.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,2,0,0,0,0,0,0
A-512445,MapQuest,201,2,2019-12-25 01:04:00,2019-12-25 02:19:00,38.55896,-90.302361,0.0,Right lane blocked due to accident on MO-30 Gravois Rd Westbound near Heege Rd.,Heege Rd,L,Saint Louis,St. Louis County,63123-3704,36.0,32.0,86.0,29.5,10.0,SSE,5.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,2,1,0,0,0,0,0
A-512446,MapQuest,201,3,2019-12-25 18:08:00,2019-12-25 19:39:00,38.506702000000004,-90.347427,0.0,2 right lane blocked due to accident on I-270 Eastbound before Exit 1A I-255 Exits 1A 1B.,I-255 W,R,Saint Louis,St. Louis County,63128,59.0,59.0,67.0,29.44,10.0,SE,6.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,2,18,0,0,0,0,0
A-512447,MapQuest,201,3,2019-12-25 18:29:00,2019-12-25 19:13:00,38.507263,-90.33805100000001,0.0,Four lane blocked due to accident on I-270 Northbound at Exit 1A I-255 Exits 1A 1B.,Rusty Rd,R,Saint Louis,St. Louis County,63128-1973,56.0,56.0,72.0,29.45,10.0,SSE,7.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,2,18,0,0,0,0,0
A-512448,MapQuest,201,3,2019-12-25 18:32:00,2019-12-25 20:04:00,38.743942,-90.392433,0.0,Lane blocked due to accident on I-70 Westbound at US-67 Lindbergh Blvd.,I-70 W,R,Bridgeton,St. Louis County,63044,62.0,62.0,58.0,29.23,10.0,S,12.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,2,18,0,0,0,0,0
A-512449,MapQuest,246,4,2019-12-25 20:48:00,2019-12-25 22:42:00,38.552535999999996,-90.278061,1.7100000380000002,Three lanes blocked due to accident on I-55 Southbound from Exit 202C Idaho Ave to Exit 201B Weber Rd.,I-55 S,R,Saint Louis,St. Louis City,63125,54.0,54.0,83.0,29.46,10.0,SSE,7.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,2,20,0,0,0,0,0
A-512450,MapQuest,201,3,2019-12-25 20:48:00,2019-12-25 22:43:00,38.556381,-90.259865,0.0,2 left lane blocked due to accident on I-55 Northbound at Exit 202C Idaho Ave.,I-55 S,R,Saint Louis,St. Louis City,63111,54.0,54.0,83.0,29.46,10.0,SSE,7.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,2,20,0,0,0,0,0
A-512467,MapQuest,201,2,2019-12-25 01:10:00,2019-12-25 02:39:00,38.940601,-94.582504,0.0,Right hand shoulder blocked and right lane blocked due to accident on I-435 Westbound at Exit 74 Holmes Rd.,I-435 W,R,Kansas City,Jackson,64131,53.0,53.0,55.0,29.0,10.0,SSW,12.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,2,1,0,0,0,0,0
A-512468,MapQuest,201,3,2019-12-25 01:43:00,2019-12-25 03:13:00,38.777985,-90.388947,0.0,Right hand shoulder blocked due to accident on I-270 Westbound before Exit 23 James S Mcdonnell Blvd.,I-270 E,R,Hazelwood,St. Louis County,63042,43.0,40.0,71.0,29.27,10.0,ESE,5.0,0.0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,2,1,0,0,0,0,0
A-512469,MapQuest,201,2,2019-12-25 07:59:00,2019-12-25 09:55:00,38.95364,-94.540115,0.0,Right lane blocked due to accident on US-71 Southbound near MO-W.,US-71 S,R,Kansas City,Jackson,64137,47.0,42.0,80.0,28.74,10.0,S,12.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,12,2,7,0,0,0,0,0
A-512470,MapQuest,201,3,2019-12-25 18:28:00,2019-12-25 20:14:00,39.095772,-94.55619,0.0,Lane blocked due to accident on I-70 Eastbound at Brookyn Ave.,I-70 E,R,Kansas City,Jackson,64127,62.0,62.0,48.0,28.93,10.0,S,13.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,2,18,0,0,0,0,0
A-513063,MapQuest,201,2,2019-12-26 05:55:00,2019-12-26 08:08:00,38.41819,-90.35202,0.0,Accident on MO-231 Telegraph Rd at Arnold Tenbrook Rd.,Telegraph Rd,R,Arnold,Jefferson,63010,50.0,50.0,96.0,29.54,10.0,SSE,6.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,3,5,0,0,0,0,0
A-513064,MapQuest,201,3,2019-12-26 09:59:00,2019-12-26 10:35:00,38.694922999999996,-90.260406,0.0,Right hand shoulder blocked due to accident on I-70 Westbound before Exits 243B 243C Bircher Blvd.,I-70 W,R,Saint Louis,St. Louis City,63120,61.0,61.0,75.0,29.38,10.0,SSW,8.0,0.0,Mostly Cloudy,0,0,0,1,0,0,0,0,0,0,0,Day,2019,12,3,9,0,0,0,0,0
A-513065,MapQuest,241,2,2019-12-26 11:36:00,2019-12-26 12:53:00,38.48457,-90.443718,0.0,Left lane blocked due to accident on MO-141 Northbound near 13th St.,13th St,R,Fenton,Jefferson,63026,66.0,66.0,65.0,29.49,10.0,SW,10.0,0.0,Fair,0,0,0,0,0,0,0,0,0,1,0,Day,2019,12,3,11,0,0,0,0,0
A-513066,MapQuest,201,3,2019-12-26 19:40:00,2019-12-26 20:54:00,38.616161,-90.23938000000001,1.679999948,Accident on entry ramp to I-44 Eastbound from S Grand Blvd Northbound.,S Grand Blvd,R,Saint Louis,St. Louis City,63104,50.0,50.0,89.0,29.61,10.0,S,3.0,0.0,Fair,0,0,0,0,0,0,0,0,0,1,0,Night,2019,12,3,19,0,0,0,0,0
A-513105,MapQuest,245,3,2019-12-26 11:07:00,2019-12-26 12:28:00,38.770699,-90.238853,0.0,Two lanes blocked due to accident on I-270 Eastbound before MO-367 Lewis And Clark Blvd.,I-270 W,R,Saint Louis,St. Louis County,63136,64.0,64.0,67.0,29.36,10.0,SW,14.0,0.0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,12,3,11,0,0,0,0,0
A-513106,MapQuest,241,3,2019-12-26 11:31:00,2019-12-26 12:37:00,39.096428,-94.551804,0.0,Left lane blocked and left hand shoulder blocked due to accident on I-70 Westbound near I-70 Exits 2J 3A 3B 3C / Dr Martin Luther King Jr Blvd.,I-70 E,R,Kansas City,Jackson,64127,36.0,29.0,89.0,29.25,5.0,NNW,9.0,0.0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,12,3,11,0,0,0,0,0
A-513107,MapQuest,201,2,2019-12-26 20:45:00,2019-12-26 21:59:00,38.776610999999995,-90.511543,0.0,Right hand shoulder blocked due to accident on I-70 Eastbound before Exit 228 MO-94 First Capitol Dr.,I-70 E,R,Saint Charles,St. Charles,63303,52.0,52.0,80.0,29.61,10.0,NW,7.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,3,20,0,0,0,0,0
A-513120,MapQuest,241,2,2019-12-26 10:28:00,2019-12-26 12:29:00,37.240925,-93.31109599999999,0.0,Left lane blocked due to accident on MO-744 Kearney St Westbound at MO-13 Kansas Expy.,W Kearney St,R,Springfield,Greene,65803,58.0,58.0,84.0,28.68,10.0,SSW,13.0,0.0,Fair,0,0,0,0,0,0,0,0,0,1,0,Day,2019,12,3,10,0,0,0,0,0
A-514364,MapQuest,241,3,2019-12-27 06:09:00,2019-12-27 07:44:00,38.516178000000004,-90.548553,0.0,Left lane blocked and left hand shoulder blocked due to accident on I-44 Westbound at Exit 269 Antire Rd.,I-44 E,R,High Ridge,St. Louis County,63049,39.0,34.0,82.0,29.76,10.0,NNW,7.0,0.0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,4,6,0,0,0,0,0
A-514365,MapQuest,241,3,2019-12-27 07:05:00,2019-12-27 08:05:00,38.643108000000005,-90.189514,0.0,Right lane blocked due to accident on I-70 Eastbound before Tucker Blvd.,Howard St,L,St. Louis,St. Louis City,63106,39.0,32.0,86.0,29.81,9.0,NNE,10.0,0.0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,4,7,0,0,0,0,0
A-514366,MapQuest,241,3,2019-12-27 07:53:00,2019-12-27 08:52:00,38.635612,-90.405472,0.0,Right lane blocked due to accident on I-64 Eastbound at Exit 28A US-61 Lindbergh Blvd.,I-64 W,R,Saint Louis,St. Louis County,63124,39.0,35.0,79.0,29.62,7.0,N,6.0,0.0,Cloudy,0,0,0,0,0,0,0,0,0,1,0,Day,2019,12,4,7,0,0,0,0,0
A-514367,MapQuest,245,3,2019-12-27 08:00:00,2019-12-27 09:00:00,38.631001,-90.37003299999999,0.0,Two lanes blocked due to accident on I-64 Westbound at Exit 30 Mcknight Rd.,I-64 W,R,Saint Louis,St. Louis County,63124,39.0,35.0,79.0,29.62,7.0,N,6.0,0.0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,12,4,8,0,0,0,0,0
A-514368,MapQuest,201,2,2019-12-27 11:02:00,2019-12-27 12:34:00,38.714539,-90.44883,1.039999962,Accident on entry ramp to I-270 Southbound from Dorsett Rd.,Dorsett Rd,R,Maryland Heights,St. Louis County,63043,40.0,40.0,77.0,29.65,8.0,CALM,0.0,0.0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,12,4,11,0,0,0,0,0
A-514369,MapQuest,201,3,2019-12-27 12:56:00,2019-12-27 13:25:00,38.549191,-90.42534599999999,1.9600000380000002,Left lane closed due to accident on I-44 Eastbound between Exit 275 Rudder Rd and Exits 276 277A I-270 Exits 5A 5B.,I-44 E,R,Saint Louis,St. Louis County,63122,42.0,39.0,70.0,29.57,9.0,NNE,5.0,0.0,Mostly Cloudy,0,0,0,1,0,0,0,0,0,0,0,Day,2019,12,4,12,0,0,0,0,0
A-514370,MapQuest,201,3,2019-12-27 13:19:00,2019-12-27 15:14:00,38.672722,-90.203705,0.0,Left lane closed due to accident on I-70 Eastbound at Exit 247 Grand Ave.,I-70 W,R,Saint Louis,St. Louis City,63147,42.0,39.0,70.0,29.57,9.0,NNE,5.0,0.0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,12,4,13,0,0,0,0,0
A-514371,MapQuest,201,3,2019-12-27 16:28:00,2019-12-27 19:27:00,38.683315,-90.22608199999999,0.0,Right hand shoulder blocked due to accident on I-70 Westbound at Exit 245B Florissant Ave.,I-70 W,R,Saint Louis,St. Louis City,63147,42.0,37.0,73.0,29.56,10.0,E,8.0,0.0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,12,4,16,0,0,0,0,0
A-514424,MapQuest,241,3,2019-12-27 08:45:00,2019-12-27 09:29:00,39.106689,-94.58090200000001,0.0,Right lane blocked due to accident on I-70 Southbound at Grand Blvd.,I-35 N,R,Kansas City,Jackson,64106,31.0,25.0,82.0,29.48,8.0,E,6.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,12,4,8,0,0,0,0,0
A-514425,MapQuest,201,2,2019-12-27 11:47:00,2019-12-27 13:42:00,38.817799,-90.560867,0.0,Left hand shoulder blocked due to accident on MO-370 Eastbound at Exit 2 Harry S Truman Blvd.,MO-370 W,R,Saint Peters,St. Charles,63376,43.0,39.0,74.0,29.77,10.0,NE,6.0,0.0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,12,4,11,0,0,0,0,0
A-514426,MapQuest,406,3,2019-12-27 12:46:00,2019-12-27 14:18:00,38.770409,-90.338737,1.330000043,Entry ramp to I-270 Westbound at Exits 10A 10B from I-170 Northbound closed due to accident. Detour in operation.,Nyflot Ave,R,Hazelwood,St. Louis County,63042-2913,42.0,39.0,70.0,29.57,9.0,NNE,5.0,0.0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,12,4,12,0,0,0,0,0
A-514427,MapQuest,201,3,2019-12-27 12:47:00,2019-12-27 13:31:00,38.799965,-90.621651,0.0,Right lane closed due to accident on I-70 Eastbound at Exits 222 222A Mid Rivers Mall Dr.,I-70 W,R,Saint Peters,St. Charles,63376,43.0,40.0,74.0,29.74,6.0,E,5.0,0.0,Haze,0,0,0,0,0,0,0,0,0,0,0,Day,2019,12,4,12,0,0,0,0,0
A-514428,MapQuest,201,2,2019-12-27 12:55:00,2019-12-27 13:36:00,38.824249,-90.517868,3.8800001139999996,Left lane closed due to accident on MO-370 Eastbound between Exit 2 Harry S Truman Blvd and Exit 5 Elm St.,MO-370 E,R,Saint Charles,St. Charles,63301,42.0,39.0,70.0,29.57,9.0,NNE,5.0,0.0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,12,4,12,0,0,0,0,0
A-514429,MapQuest,201,3,2019-12-27 14:03:00,2019-12-27 15:05:00,38.971588,-93.271751,5.78000021,Right lane closed due to accident on I-70 Westbound between Exits 78A 78B US-65 and Exit 74 MO-YY.,MO-YY,R,Sweet Springs,Saline,65351,44.0,40.0,75.0,29.19,10.0,ENE,8.0,0.0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,12,4,14,0,0,0,0,0
A-514430,MapQuest,201,3,2019-12-27 16:13:00,2019-12-27 17:27:00,39.033367,-94.36131999999999,0.0,Right lane blocked and right hand shoulder blocked due to accident on I-470 Northbound at Exit 16A US-40.,E US Highway 40,R,Independence,Jackson,64055,43.0,38.0,65.0,29.07,10.0,ESE,9.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,12,4,16,0,0,0,0,0
A-514431,MapQuest,201,2,2019-12-27 17:36:00,2019-12-27 19:20:00,38.961929,-93.20674100000001,10.27999973,Accident on I-70 Westbound between Exit 84 MO-J and Exits 78A 78B US-65.,I-70 W,R,Marshall,Saline,65340,42.0,39.0,73.0,29.19,8.0,E,5.0,0.0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,4,17,0,0,0,0,0
A-514481,MapQuest,222,2,2019-12-27 12:58:00,2019-12-27 14:27:00,37.153332,-93.295723,0.720000029,Queueing traffic and left lane closed due to accident on Campbell Ave Southbound from Battlefield Rd to Walnut Lawn St.,S Campbell Ave,R,Springfield,Greene,65807-4914,50.0,50.0,71.0,28.79,10.0,E,6.0,0.0,Cloudy,0,0,0,0,0,0,1,0,0,0,0,Day,2019,12,4,12,0,0,0,0,0
A-515482,MapQuest,201,3,2019-12-28 19:56:00,2019-12-28 22:16:00,38.574112,-90.233994,0.0,3 left lane closed due to accident on I-55 Northbound at Exit 204 MO-231 Broadway.,I-55 S,R,Saint Louis,St. Louis City,63111,60.0,60.0,93.0,29.3,10.0,SE,20.0,0.03,Light Rain,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,5,19,0,0,0,1,0
A-515591,MapQuest,241,3,2019-12-28 06:39:00,2019-12-28 07:08:00,38.755699,-90.45871,0.0,Right lane blocked due to accident on I-70 Westbound at MO-141.,Earth City Expy,R,Earth City,St. Louis County,63045,44.0,40.0,93.0,29.41,0.5,E,7.0,0.0,Fog,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,5,6,1,0,0,0,0
A-515592,MapQuest,201,3,2019-12-28 07:17:00,2019-12-28 08:01:00,39.017719,-94.49781800000001,0.9800000190000001,Exit ramp from I-435 Northbound to Blue Pkwy lane blocked due to accident.,Blue Pkwy,R,Kansas City,Jackson,64129,46.0,44.0,93.0,29.05,5.0,ENE,5.0,0.0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,5,7,0,0,0,0,0
A-515598,MapQuest,241,3,2019-12-28 14:17:00,2019-12-28 14:53:00,39.016234999999995,-94.128792,0.0,Right lane blocked due to accident on I-70 Westbound after Exit 28 MO-H.,I-70 E,R,Oak Grove,Jackson,64075,58.0,58.0,90.0,28.6,3.0,SSE,13.0,0.14,Rain,0,0,0,0,0,0,0,0,0,0,0,Day,2019,12,5,14,0,1,0,0,0
A-515599,MapQuest,241,3,2019-12-28 14:18:00,2019-12-28 15:33:00,39.096309999999995,-94.56716899999999,0.0,Left lane blocked and left hand shoulder closed due to accident on I-70 Eastbound near I-670.,I-670 W,R,Kansas City,Jackson,64106,58.0,58.0,90.0,28.84,5.0,SE,10.0,0.06,Light Rain,0,0,0,1,0,0,0,0,0,0,0,Day,2019,12,5,14,0,0,0,1,0
A-515600,MapQuest,201,3,2019-12-28 15:19:00,2019-12-28 18:45:00,38.771,-90.405556,0.0,Restrictions due to accident on I-270 Southbound before MO-370 Exit 12A / Missouri Bottom Rd.,I-270 S,R,Bridgeton,St. Louis County,63044,56.0,56.0,93.0,29.21,3.0,ESE,10.0,0.0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,12,5,15,0,0,0,0,0
A-515601,MapQuest,241,3,2019-12-28 15:23:00,2019-12-28 16:23:00,39.096309999999995,-94.56716899999999,0.0,Right lane blocked due to accident on I-70 Eastbound at I-670.,I-670 W,R,Kansas City,Jackson,64106,58.0,58.0,90.0,28.82,3.0,SSE,13.0,0.12,Light Rain,0,0,0,1,0,0,0,0,0,0,0,Day,2019,12,5,15,0,0,0,1,0
A-515602,MapQuest,201,3,2019-12-28 16:45:00,2019-12-28 17:29:00,39.296207,-94.68515,0.0,Left lane closed and left hand shoulder blocked due to accident on I-29 Southbound at Exit 12 112th St.,NW 112th St,R,Kansas City,Platte,64153,58.0,58.0,100.0,28.53,1.0,WNW,12.0,0.24,Heavy Rain,0,0,0,0,0,0,0,0,0,0,0,Day,2019,12,5,16,0,0,1,0,0
A-515604,MapQuest,201,3,2019-12-28 16:58:00,2019-12-28 17:57:00,39.160171999999996,-94.640839,0.0,Left lane closed due to accident on I-635 Southbound at Exit 9 Horizons Pkwy.,I-635 N,R,Riverside,Platte,64150,56.0,56.0,90.0,28.79,2.0,SSW,29.0,0.14,Heavy Rain / Windy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,12,5,16,0,0,0,0,0
A-515605,MapQuest,201,3,2019-12-28 18:13:00,2019-12-28 19:41:00,38.911819,-94.52449,0.0,Left lane closed and left hand shoulder closed due to accident on I-49 Northbound after Exit 181 Us-71.,I-49 N,R,Kansas City,Jackson,64137,54.0,54.0,90.0,28.55,5.0,W,5.0,0.62,Rain,0,0,0,1,0,0,0,0,0,0,0,Night,2019,12,5,18,0,1,0,0,0
A-515607,MapQuest,201,3,2019-12-28 20:19:00,2019-12-28 21:06:00,39.058979,-94.486359,0.0,Right lane blocked due to accident on I-435 Northbound at Exits 63A 63B I-70 Exits 8A 8B 9.,I-70 W,R,Kansas City,Jackson,64129,53.0,53.0,93.0,28.78,6.0,ESE,8.0,0.12,Rain,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,5,20,0,1,0,0,0
A-515608,MapQuest,201,3,2019-12-28 20:46:00,2019-12-28 22:15:00,38.770699,-90.23893000000001,0.0,Right lane closed due to accident on I-270 Eastbound at Exits 31A 31B MO-367 Lewis And Clark Blvd.,I-270 E,R,Saint Louis,St. Louis County,63136,61.0,61.0,90.0,29.05,3.0,SE,17.0,0.18,Rain,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,5,20,0,1,0,0,0
A-516381,MapQuest,201,2,2019-12-29 06:30:00,2019-12-29 07:15:00,38.714554,-90.44749499999999,0.0,Right hand shoulder blocked due to accident on I-270 Southbound at Exit 17 Dorsett Rd.,I-270 S,R,Maryland Heights,St. Louis County,63043,55.0,55.0,86.0,29.01,10.0,SSW,8.0,0.0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,6,6,0,0,0,0,0
A-516382,MapQuest,201,3,2019-12-29 09:30:00,2019-12-29 13:02:00,38.572860999999996,-90.23419200000001,1.6399999859999999,Accident on entry ramp to I-55 Northbound from S Broadway.,S Broadway,R,Saint Louis,St. Louis City,63111,55.0,55.0,86.0,29.25,10.0,VAR,6.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,12,6,9,0,0,0,0,0
A-516383,MapQuest,201,2,2019-12-29 10:57:00,2019-12-29 11:56:00,38.461864,-90.423592,0.0,Right hand shoulder blocked due to accident on MO-21 Westbound at MO-141.,Highway 141,R,Arnold,Jefferson,63010,56.0,56.0,84.0,29.23,10.0,SSE,7.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,12,6,10,0,0,0,0,0
A-516384,MapQuest,201,3,2019-12-29 18:36:00,2019-12-29 19:50:00,38.514309000000004,-90.44573199999999,0.0,2 left lane closed due to accident on MO-30 Westbound at MO-141.,State Highway 30,R,Fenton,St. Louis County,63026,52.0,52.0,77.0,29.04,10.0,SSW,6.0,0.0,Light Rain,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,6,18,0,0,0,1,0
A-516414,MapQuest,201,3,2019-12-29 07:03:00,2019-12-29 07:36:00,39.189682,-94.61077900000001,0.0,Right lane blocked due to accident on I-29 Southbound after I-635.,I-29 S,R,Kansas City,Platte,64151,44.0,37.0,76.0,28.81,10.0,WSW,14.0,0.0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,6,7,0,0,0,0,0
A-516415,MapQuest,201,2,2019-12-29 11:11:00,2019-12-29 11:40:00,39.129925,-94.498756,0.0,Right hand shoulder blocked due to accident on I-435 Northbound after Exit 57 Front St.,E Front St,R,Kansas City,Jackson,64120,40.0,31.0,70.0,28.86,10.0,SW,16.0,0.0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,12,6,11,0,0,0,0,0
A-516416,MapQuest,201,3,2019-12-29 16:39:00,2019-12-29 17:07:00,39.095745,-94.578506,0.0,2 right lane closed due to accident on I-670 Westbound after 71 Hwy.,I-670 E,R,Kansas City,Jackson,64106,36.0,26.0,62.0,28.82,10.0,SW,16.0,0.0,Cloudy,0,1,0,0,0,0,0,0,0,1,0,Day,2019,12,6,16,0,0,0,0,0
A-517614,MapQuest,201,2,2019-12-30 07:25:00,2019-12-30 08:25:00,38.675301,-90.462112,0.0,Accident on MO-340 Olive Blvd Eastbound at Ross Ave.,Ross Ave,R,Saint Louis,St. Louis County,63141,36.0,25.0,59.0,29.05,10.0,W,20.0,0.0,Mostly Cloudy,0,0,1,0,0,0,0,0,0,1,0,Day,2019,12,0,7,0,0,0,0,0
A-517615,MapQuest,245,3,2019-12-30 11:04:00,2019-12-30 11:49:00,38.654385,-90.194565,0.0,Two lanes blocked due to accident on I-70 Eastbound at St Louis Ave.,I-70 E,R,Saint Louis,St. Louis City,63147,38.0,27.0,57.0,29.1,10.0,W,23.0,0.0,Cloudy / Windy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,12,0,11,0,0,0,0,0
A-517616,MapQuest,201,2,2019-12-30 16:56:00,2019-12-30 17:55:00,38.042815999999995,-90.494614,0.0,Left lane blocked due to accident on US-67 Southbound at MO-V.,US Highway 67,R,De Soto,Jefferson,63020,38.0,30.0,62.0,28.85,10.0,W,13.0,0.0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,0,16,0,0,0,0,0
A-517617,MapQuest,201,2,2019-12-30 17:12:00,2019-12-30 17:56:00,38.163437,-90.455276,0.0,Accident on US-67 Northbound at Victoria Rd.,Victoria Rd,R,Festus,Jefferson,63028,38.0,29.0,62.0,29.39,10.0,W,16.0,0.0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,Night,2019,12,0,17,0,0,0,0,0
